Farmville 2	gut	Super Spiel	Macht Spaß und Süüüchtig
Farmville 2	schlecht	Event ohne Spaß	Event nicht zu schaffen- der spaßfaktor echt weg!!! stress entsteht bei den mießen bedingungen. Dauernd Probleme bzgl. Verkaufsliste im verband-sehr ärgerlich!!! So macht es keinen Spaß
Subway Surfers	gut	Geilo	Mathiko
Call Of Duty Heroes	gut	Gut	Auch gut
Subway Surfers	gut		Echt cooles Spiel
Temple Run	schlecht		Net
Die Simpsons	gut	Knortzer	Super süchtig machendes Spiel. Habe noch Platz für aktive Nachbarn. Bitte Knortzer added. Danke.
Subway Surfers	gut	Geil	Das Spiel ist geil mehr kann man dazu nicht sagen.
Subway Surfers	gut	Eigentlich ganz gut,	aber nach einer Weile wird's ziemlich langweilig.
Hay Day	gut	Cool	Ich finde dieses Spiel gut
Hay Day	gut	Cool	Ich mag die app aber sie verbraucht zu viel Speicherplatz deshalb musste ich das Spiel löschen!!!
Call Of Duty Heroes	gut		Ist ein gutes Spiel
Hay Day	gut		Supi
Die Simpsons	gut	Supi aber die Schrift...	Hey ich liebe dieses Spiel aber die neue Comic Schrift gefällt mir nicht
Subway Surfers	gut	Cool	Dinusauria also dino ist cool das;- update ist hammer mäßig cool ;-) gut gemacht 5sterne ★★★★★
Bike Race Free	gut	Bild Race	Super danke - total cool
Die Simpsons	schlecht		Auf jedem Gerät läuft es bei mir nach 2-3 Monaten nicht mehr
Hay Day	gut	Hay Day	Super Spiel, einfach, aber KLASSE
Subway Surfers	gut	super	es macht Spaß zu spielen. es wird nie langweilig👍😀
Farmville 2	schlecht		Ich weiß nicht die anderen behaupten das es schlecht is ich öfnes gleich mal Küken ob es wirklich so schlimm?
Subway Surfers	schlecht	Einfach nur zum kotzen!!!!!!!!	Das Spiel ist einfach nur dumm !!!!! Nach einer Weile macht es gar keinen Spaß mehr!! Außerdem stockt es ständig mitten im Spiel oder es reagiert zu spät !! Ich würde am liebsten Null Sterne geben!! Ich kann es nicht weiter empfehlen!! ＜（－︿－）＞
Subway Surfers	gut		YEAH
Temple Run	gut		Perfekt
Cut The Rope 2	gut		Sooooo süß! Und auch was für den Kopf
Angry Birds	gut	Macht bock	Ich finde es macht bock aber die werbung nervt deswegen nur 4 sterne
Subway Surfers	gut		Cool aber auf dauer LW
Hay Day	gut	Geil	Das Spiel ist das Beste ever holt es euch . Mega geil. Probiert es aus das spiel .¤¤
Die Simpsons	gut	Zu viel Speicher:D	Hammer geiles Spiel, nur wird es immer mehr Speicher....... suche noch aktive Nachbar, bin knapp vor level 48 und schaue aufjedenfall 1mal pro tag rein;) samuel99kn241
Hay Day	schlecht	Ich bin deiner Meinung	Icj finde es langweilig es dauert viel zu langweilig deswegen deinstallieren
Hay Day	gut	Lol	Cool
Angry Birds	gut	Super Spiel	Herunterladen!!!!!!!!
Hay Day	gut	super macht tierisch spass	bietet abwechslung und jede Menge Spass. danke weiternso
Die Simpsons	schlecht	Lol	Lol
Subway Surfers	gut		Ich bin sprachlos
Subway Surfers	gut		Cool, keine Fehler, nur bisschen Werbung
Tower Defense	gut		N1
Die Simpsons	gut		No.1 Game love it ☺ !!!
Bike Race Free	gut		Toll
Subway Surfers	schlecht	Is ok	Es ist scheiße das so oft werbung kommt
Subway Surfers	gut		Geiles Spiel
Angry Birds	gut	Tolles Spiel :)	Es ist ein tolles Spiel :) ich find es echt klasse und es macht sehr viel Spaß ^^ Die Werbung nervt ein bisschen aber sonst ist es top :)))
Hay Day	gut		Kann man immer wieder rein schauen. Süß gemacht.
Farmville 2	schlecht		Nach up date kann ich das Spiel nicht mehr starten blöööd
Farmville 2	schlecht		Kann doch nicht sein das die Arbeit auf Omas Wiese 21 Stunden dauern oder der Markt sich nach 1 Tag aktualisiert, oder die Miene auch so lange dauert, vorher hat alles geklappt jetzt nur noch Schrott
Die Simpsons	gut	Ich liebe es xD	Das Spiel ist so geil.
Angry Birds	gut	Richtig cool aber.....	Macht wie die meisten Leute es schon gesagt haben süchtig! Aber sonst richtig toll!!
Farmville 2	gut		Nach den update bleibt er immer bei 22% stehen das Spiel ist eigentlich richtig gut 😡😠
Farmville 2	gut	Farm ville ist ein gutes Spiel und ich habe es jetzt raus geschmissen	Gefällt mir
Call Of Duty Heroes	gut	Hammer	Das Spiel macht Spaß die Dinge die man kaufen kann sind auch nicht überteuert Usw. 5 Sterne.
Temple Run	gut	Richtig Geil.	Macht richtig Spaß und Vorsicht Suchtgefahr :D
Subway Surfers	gut		Ich finde das ist super Spiel längt aber viel ab und man wird süchtig *-*
Pocket Soccer	gut		Super macht Spaß
Subway Surfers	schlecht	Naja	Macht süchtig und viel Werbung NICHT installiren
Bike Race Free	gut		Naja es ist cool
Bike Race Free	gut	Cool	Es macht Spaß
Tower Defense	gut	Cool	Macht Spaß....
Hay Day	gut	Server	Server antwortet nicht:( Bitte beheben
Hay Day	gut		Derby-Aufgaben funktionieren leider nicht. Nachdem ich die erste Aufgabe abgeschlossen habe, kann ich keine weitere auswählen. Mir wird gemeldet, dass noch eine Aufgabe noch nicht abgeschlossen ist. Bitte Fehler beheben!
Subway Surfers	gut	S5	Habe s5 und ist alles tutti
Subway Surfers	gut	Cool	Sehr cooles spiel nur die werbung nervt. Tipp: stellt das internet aus
Hay Day	gut	★★★★★	Liebe es man bekommt auch viele Diamanten ich habe 205
Angry Birds	gut	Gut aber...	Ich hatte probleme es herunter zu laden...danach lief es aber 1a
Die Simpsons	gut		Gut!
Die Simpsons	gut	hedliner99	suche dringend freunde hedliner99
Tower Defense	gut	yes!!	WE NEED MORE LEVELS OR A LEVEL EDITOR!! ;) das beste tower defense für android! yes!
Call Of Duty Heroes	gut	Lags	ES LAGT GARNICHT BEI DEM GLAXI S5 MINI GG
Angry Birds	gut		Es ist ein sehr gutes Spiel und es macht sehr viel Spaß 😊😊😊
Hay Day	gut		Es funktioniert wieder alles jetzt gibt es wieder 5 Sterne
Hay Day	gut		Sehr gut!! Ich hätte da noch so ne gute Idee. Hopfen pflanzen und ne Maschine wo man bier weizenbier und apfelwein herstellen kann. Würde ich mich sehr freuen drüber. gruß matze
Hay Day	gut		Ich liebe hay day
Subway Surfers	gut	Geil	Das Spiel ist einfach nur geil aber am anfang ladet es sehr lange
Cut The Rope 2	gut		Macht schon richtig Spass das Game! Nur die Sonnenpunkte müssten länger reichen
Hay Day	schlecht		Bei mir kommt immer das nicht genug Speicherplatz verfügbar ist obwohl ich jede Menge speicherplatz habe!! Bitte beheben!!
Hay Day	gut	Super	Voll das sucht-spiel. Nur leider geht es seit zwei Tagen nicht mehr auf meinem tablet. Hilfe !!!!!
Subway Surfers	gut		Gutes Spiel aber sehr viel Werbung
Hay Day	gut	Cool	Cool
Hay Day	gut		Bei mir stehen überall alte Bäume rum... das ist nicht mehr schön anzusehen ! Es gibt so selten Äxte und Sägen Bitte ändern !!! Dann 5 ☆
Die Simpsons	gut	super	super
Bike Race Free	gut	Super	Hammer Cool
Die Simpsons	schlecht	Spiel stürzt ab!!!	Komme nicht mehr ins Spiel stürzt jedes mal ab wenn ich auf fortfahren klicke sehr schade Bitte beheben!
Hay Day	gut	Daaaaankeeeee:)) ♥♥♡♡♥♡♥	Daankee für dieses spiel♥♡♥♡♥♡
Die Simpsons	schlecht		tja wird langweilig
Subway Surfers	gut		Hallo
Subway Surfers	gut		Immer die gleichen Städte sind langweilig! Und es hängt immer wieder mal,das nervt!Aber ansonsten gutes Spiel!
Die Simpsons	schlecht	Rene Zöllner	Bis jetzt lief das Spiel ja bis auf einige kleinere Macken problemlos, aber seit dem letzten Update geht so gut wie gar nichts mehr. Da sitzen nun hochqualifizierte Leute (EA) am Drücker aber ich hab das Gefühl das diese zu dumm sind aus dem Bus zu winken. Ich hoffe nur das ihr die Probleme beheben könnt, sonst müsstet ihr euch mal nach besseren Personal umschauen.
Tower Defense	schlecht	Fuck	Weil es behindert ist
Die Simpsons	gut		Super Spiel kann ich nur empfehlen. Suche noch Nachbarn? melon1488
Cut The Rope 2	gut		das spiel brigt mir richtig viel spass
Bike Race Free	gut		So was von top game
Farmville 2	gut		Es ist schö
Hay Day	gut	Mega cool	Ich bin auf Level 39 Freue mich wer das erfunden hat ist super cool
Die Simpsons	gut		Hallo leute...suche neue nette nachbarn...würde mich freuen wenn ihr mich added...lieben gruss... :-)) sunshine8827 :-))
Die Simpsons	gut	Super Spiel	Super Zeitvertreib mit Suchtfaktor suche noch nette Nachbarn ,jklima35 bitte adden
Subway Surfers	gut	Bestes Spiel ever Leute !!!	Es macht so viel Spaß auch sie aufgaben dort was man sammeln kann und irgendwann mit coins(Spielgeld das man sammelt) neue Figuren kaufen !!! Auch wenn es nicht gefällt könnt ja mal ausprobieren aufjedenfall entfehlenswert !!!! I ♥ subway surfers ♥_♥
Die Simpsons	gut		Sehr
Die Simpsons	gut	Game & Support Top!!	Wer adden mag: sp4rky649 ist mein origin acc Das game an sich hat ein hohes suchtpotential, vorallem bei aktionen wie an halloween oder weihnachten. Donuts sind als bonus garantiert, könnten trotzdem gern mehr sein, hab auch schon etwas geld investiert für gebäude und charaktere. Desweiteren ist der support zu loben wenn iwas war haben sie mir geholfen. Das Game könnte ruhig seltener abstürzen ;) danke
Subway Surfers	gut		Super cool
Die Simpsons	gut	HAMMER GEILES SPIEL	Gg beschtes spiele ever
Tower Defense	gut	Nice one!	Geiler shice ;)
Subway Surfers	gut		scheiß spiel
Hay Day	gut	HayDay	Super Spiel macht süchtig
Pocket Soccer	gut	stefan	geil
Subway Surfers	gut	TOP!	Das spiel ist einfach geil!!
Hay Day	gut		Meins
Farmville 2	schlecht	Zynga pennt ihr noch????	Alle sind genervt, zynga habt ihr bemerkt das das event zuende ist?? Wann holt ihr endlich die übrig geblieben event Sachen aus dem Globus??? Man man man... Das macht doch alles keinen Spaß mehr... Null Sterne hättet ihren verdient, solange bis die Fehler behoben sind... Traurig... Wacht endlich auf....
Cut The Rope 2	gut	Werbung	Das Spiel ist gut hete eigentlich 5 sterne ferdint aber die werbung nerft!
Farmville 2	gut		Super Spiel. Macht echt viel Spaß. Aber seit geraumer Zeit ist keine Anmeldung bei Google mehr möglich. Daher lässt sich das Event nicht wirklich spielen. Schade.!!! Schade ist auch die Eventbelohnung, schon wieder ein Hund. Langweilig.
Subway Surfers	gut		Also ich finds coooool!!!
Bike Race Free	gut	Gutes spiel macht Spaß	Es ist ein guter Zeitvertreib
Call Of Duty Heroes	gut	Einfach nur cool	Man kann es nicht anderst beschrieben
Subway Surfers	gut	Cool cooler am coolsten	Es macht sehr viel Spaß als Kind das zu spielen
Bike Race Free	gut		Llllllllooooooolllllll
Die Simpsons	schlecht	Xperia z2	Wollte mich grade anmelden, da fing das Spiel wieder von vorne an. Also mit Homer der die Stadt gesprengt hat. Was da los?? Alles ist weg. Gibt mir mein springfield zurück, dann gibt es 5 Sterne
Die Simpsons	gut		Mehr Freundepunkte Preise
Subway Surfers	gut		Netter zeitvertreib
Temple Run	gut		Es macht spass es zu spielen und es macht lust es auch zu spielen ^^
Bike Race Free	gut		Lollll
Hay Day	gut		Ich mag das Spiel aber wenn zB die Stadt, das Fischerboot, oder die mine nicht so viel Geld kosten würden... Das wär noch besser!!😶
Die Simpsons	gut		Eigentlich gut....nach heutigem Update startet es nicht mehr
Subway Surfers	gut	Abdeids	Das Spiel ist gut aber die Abdeids nerven
Subway Surfers	gut	Super	Es ist einfach nur Super tolle Grafik ich kann es nur weiter empfehlen
Die Simpsons	gut	Sehr coole App	Ich spiele dieses Spiel jetzt schon länger als ein Jahr und es macht mir immernoch Spaß und ist auch immernoch meine Lieblings App, falls ihr Freunde in dem Spiel sucht added mich einfach Name : MadCraz
Farmville 2	schlecht	Wenn alles klappen würde	Leider geht oft kein Chat. Der Markt ist zu selten zu erreichen um im Spiel was zu erreichen.
Subway Surfers	gut	Coole App	EINE GANZ TOLLE APP DA WIRD MIR NIE LANGWEILIG
Tower Defense	gut	Geniales TowerDefense	Super Game, mit sehr langem Spielspass dank extrem viel Inhalt. Ich habe in der Kampagne 100% erreicht ohne ein einziges mal zu bezahlen! Tipp: wenn man alle Ziele eines Levels hat bekommt man viele Diamanten, so schafft man dann auch die sehr schweren Levels.
Call Of Duty Heroes	gut		Top spiel
Cut The Rope 2	gut		De werbungen nerven so aba das spiel is super
Hay Day	gut	Klasse	Süß animiertes Farmspiel. :-)
Farmville 2	gut	Geld	Ich finde das Spiel cool aber was ich nicht mag ist das alles so teuer ist
Die Simpsons	gut	Noch freie plätze!!!	Plätze frei,suche aktive Nachbarn ich bin täglich online , bitte melden bei chayennes_papa
Bike Race Free	gut	geiles	spoel
Hay Day	gut		Realy nice game :)
Die Simpsons	gut	Gut aber...	An sich gutes ein gutes spiel...das einzige was mich stört ist der online zwang...
Subway Surfers	gut	Echt geil	Es macht süchtig und es ist cool
Subway Surfers	gut	Las vegas	Das update ist geil
Farmville 2	gut	Super-süsses Spiel	Grosser Suchtfaktor...macht echt Spass.Seit dem Update am 24.11.2014 baut mir das Spiel keine Verbindung zum Internet auf...das nervt!
Bike Race Free	gut		!!!!!!!!!google this is the best game ever
Hay Day	gut	Geil	Das Spiel ist einfach geil
Hay Day	schlecht	Update heute- Korrektur nötig!	Seit dem heutigen Update habe ich Probleme mit dem Spiel. Ständig schlägt die Anmeldung im goggle Play Games (?) fehl. Und bei jedem Wechsel auf einen anderen Ort während des Spiels startet der Versuch neu. Der Ladekreis dreht sich, und spielen wird zur geduldsprobe.
Bike Race Free	gut	Cool	Best spiel
Hay Day	gut		Gute app
Temple Run	gut	Beste	Alter macht bock aber richtig
Die Simpsons	gut		Ich brauche neue Nachbarn. Name: WerIstFikta
Temple Run	gut	Lol	Geil
Die Simpsons	gut	Super	Macht.echt süchtig
Die Simpsons	schlecht	Verbindung Fehler	Gestern gespielt und heute geh es nicht kommt das keiner Verbindung auf gebaut werde kann. Obwohl ich Empfang habe
Subway Surfers	gut	Cooles Spiel	Cool cool cool cool cool cool
Die Simpsons	schlecht		Verkackte drecksscheiße!!! Mein gesamter spielstand ist ohne grund einfach weg...ich war level 17
Hay Day	gut	Supper Spiel	Guter Zeitvertreib
Subway Surfers	gut		Echt chillig
Cut The Rope 2	gut	Einfach klasse !!!!	Ich finde das ist der hammer voll cool ..... aber eine sache ich finde blöd das om nom irgendwan müde wird und es ist doof das man auch sonnenkraft verliert wenn man ein level geschafft hat das ist dass enzigt doofe an dem spiel sonst eigentlich richtig guter zeitvertreib.
Angry Birds	gut	Was?	Eigene Level erstellen geil
Bike Race Free	schlecht	So ein scheis	Ich hab ein samsung galaxy s5 und des spiel backt
Bike Race Free	schlecht	Na ja	Ich mags nicht so
Die Simpsons	gut	Nett	Geiler zeitvertreib
Hay Day	gut		Supi
Hay Day	schlecht		Laueft gar nicht bei mir. Geht sofort weg . Total traurig.
Subway Surfers	gut	Cool	Cooler get es nicht mehr
Cut The Rope 2	gut	cool	ist echt cool hab noch nicht geladen aber sieht cool aus
Farmville 2	schlecht		Man mittlerweile spinnt es nur noch...habe es ja echt super gerne gespielt...aber momentan verbindet es mich nicht mehr...wir Geld abgezogen ohne das ich irgendwas verkaufe..event 30 00 00 Dollar und nichts passiert....echt schade
Hay Day	gut	gut	gut aber wen mann was verkaufen möchte kan man nur10 verkaufen aber trost dem 5 sterne
Subway Surfers	gut	Subaysurfer	geiles spiel
Temple Run	gut	Total super	Penis
Angry Birds	schlecht	Schaise	Bullschit
Subway Surfers	gut	Hm	Ok
Hay Day	gut		Ich kann das Spiel nicht mehr spielen nicht mehr öffnen nach Wartungsarbeiten. Steht immer wieder Ich soll neue Version runterladen die ich jedoch schon habe bitte Fehler beheben.
Die Simpsons	gut	Supper	Macht süchtig
Bike Race Free	gut		ganz gut
Farmville 2	gut		das spiel ist der hammer☺ich kann es nur weiterempfehlen
Hay Day	schlecht	Schiffsbeladung	Wieso wird man so verascht hier bei hay day?? Hab heute 3 Schiffe beladen und für 9 kisten habe ich keine gold bekommen :-/ zum kotzen ist dass.. dass geht ganze weile schon so ist nicht zum erstemal.dass passiert am Verkauf Stand genauso mann wird dauend nur verascht bei solchen spielen wenn ihr dass nicht bald ändert deinstaliere ich dass Spiel und tschüss und heute seit dem ich abdait gemacht hab, verschwinden dauernd meine freunde und ich kann mich nicht mit facebook verbinden :-/
Hay Day	gut	Super Klasse Spiel	Die Grafik ist Gut das Spiel Prinzip ist einfach zu verstehen es macht Spaß und ist auch noch Kostenlos Super :) sehr zu empfehlen. Auch nach dem Update funktioniert alles Gut bei mir Super Sucht Factor auch auf meinem Tablet Funktioniert Hay day einband frei bin sehr sehr zu frieden
Subway Surfers	gut	Cool cool cool !!!	Es ist cool aber manchmal hakt es ei wenig aber ich liebe dieses spiel !!! Aber es ist doof das man das spiel nicht auf jedes handy machen kann ... aber würde es 100 sterne geben würde ich 100 geben !!! ★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★
Bike Race Free	gut		Toll
Subway Surfers	gut	Voll cool	Macht total spaß
Hay Day	gut		Mir egal
Bike Race Free	gut		Echt cool
Subway Surfers	gut		Meine Tochter 9 J. hat größten Spaß beim surfen ☺
Hay Day	gut	Gut aber es dauert eben	Tob und es dauert eben bis man richtig gut ist aber ich wollte am Anfang immer sofort gut sein und jetzt hat sich das aus gezahlt
Subway Surfers	gut	Galaxy Tab S	Perfektes Game für jung und alt zwischendurch. Mit Amoled Display noch 100 x schöner.
Die Simpsons	gut		Jens.munnes@gmx.de jens.munnes@gmx.de jens.munnes@gmx.de FreundesEinladung!!!! :-)
Die Simpsons	schlecht	Schade	Leider geht ma wieder nichts mehr nach dem Halloweenevent muss ständig schließen erzwingen drücken oder das Spiel deinstallieren um zu hoffen das es wieder richtig klappt bisher Fehlanzeige aber ich hab die Hoffnung noch nicht aufgegeben,da das Spiel ansonsten sehr gut gemacht ist
Subway Surfers	schlecht		Viel zu viel Werbung
Die Simpsons	gut	saschakroo420	Gutes Spiel ;D bin lvl 49 und suche noch aktive Nachbarn (saschakroo420)
Call Of Duty Heroes	gut	Coooooool	Cull ste schpil in der Welt
Hay Day	gut	cool	richtig gut
Hay Day	gut	geil einfach nur geil	nur zum emfelen
Temple Run	gut	Veary good app	Ist okay to be gay
Die Simpsons	gut		4 weil das nur geil ist und Tipp: Tipp ein mal wenn du es zum ersten mal spielst lies das was kommt das wird dier helfen
Subway Surfers	schlecht	Scheiße	Doooooooooooooooooooooofffffffff
Call Of Duty Heroes	gut	Einfach nur Cool	Ich find dieses Spiel einfach unbeschreiblich. Ich bin ein großer Fan von Call of Duty. Ich sag nur danke für die tolle App
Subway Surfers	gut	Lol	Is irgendwie lol und cool aber auch
Hay Day	gut	Ibo	Das Spiel ist schön und intersand
Subway Surfers	gut		Voll geil
Die Simpsons	gut		Ohne Donats wer es perfekt
Subway Surfers	gut	Cool	Gibst nix negatives zu bewrten
Bike Race Free	gut	Cool	Coooooooooooooooooooooooooooooooooooooooool
Call Of Duty Heroes	gut	Top	Ist echt gut
Farmville 2	schlecht	Kannst nicht laden auf Tab 4	Ich kann es nicht runter auf dem Galaxy tab 4 aber auf Handy dem Galaxy So geht's was kann ich da machen brauche Hilfe bin über G+ online
Subway Surfers	gut		Cool
Hay Day	gut	Schöner Zeitvertreib	Geniale Spielidee mit immer neuen Sachen. Nur vier☆☆☆☆Sterne weil es meiner Meinung fehlt dass man nicht gebrauchte Dekogegenstände und Farbkarten auch im Hofladen verkaufen kann. Bitte hinzufügen, dann sofort 5☆☆☆☆☆
Hay Day	gut	Bin sehr zufrieden!	Macht süchtig und es macht Spaß. Bisher kann ich nichts negatives sagen. Kann ich nur weiterempfehlen!
Farmville 2	schlecht	Event	Bei fv2 habe ich den Planer bekommen, leider ist es nicht registriert, habe dann weiter gesammelt , dachte nagt wartest bis er nochmal kommt aber dann habe ich das fotoalbum bekommen wo ich ja noch nicht bin sonder stehe jetzt bei stuffe 1 fest, schade jetzt kann ich das event vergesse und bei carstel vill legends 2 habe ich erst garnicht die quest bekommen....schade bei zynga gibt es ständig Probleme, spiele es schon ewig
Hay Day	gut	Echt cool unbedingt ausprobieren	Hay day
Subway Surfers	gut	Cool	Es ist einfach cool das wegen habe ich 5 Sterne gemacht
Subway Surfers	gut	Lol	Es ist echt lol ich habe 35 6770€. Ein tipp ladet euch sodo ruch runter das ist geil das ist ein bischen beser alls das
Hay Day	gut	exzellent	das spiel ist voll geil
Subway Surfers	schlecht	Seit London bzw kurz vorher	Ständig auch während Spiel Absturz der kompletten APP .. - MACHT SO KEINEN SPAß MEHR !!! (vorher hätte ich fast fünf Sterne vergeben) grr zum kotzen wie soll man denn an Punkte kommen wieder mal besser gewesen.. Kotz!!! Schon wieder Absturz bei ca. 1500000 ...
Farmville 2	gut	Die Farm	Ist total cool und macht ihre viel Spaß
Subway Surfers	gut	Echt gut	Anspruchsloses Game, genau richtig für Bahnfahrt und leere Wartezeiten 😆
Cut The Rope 2	gut	5 Sterne	Ich finde das Spiel klasse! Es ist lustig und verfügt über viele weitere Sachen, ich habe das Spiel zwar letztes Jahr gespielt, kann mich aber noch an alles erinnern...vielleicht fragt sich jetzt der ein oder andere, wieso ich Cut the Rope 2 trotzdem deinstalliert habe, das lag nicht daran, dass es mir nicht gefallen hat, sondern weil ich es fertig hatte...vielleicht kann man mehr Levels dazu geben, trotzdem kann ich es nur weiterempfehlen!
Subway Surfers	gut	Soooooo... Cool	Es stürzt nie ab.COOL
Die Simpsons	gut		Das ist soo geil ich bin lvl 52 und spiele es immer noch!
Die Simpsons	schlecht		Das Spiel ist echt super. Habe nur leider keine Origin-Id und kann somit das Spiel nicht speichern. Vorhin gab es Probleme mit dem Server und jetzt ist mein Spielstand gelöscht. Und neu anzufangen habe ich keine Lust mehr, da es schon das zweite mal wäre.
Tower Defense	gut	Netter Zeitvertreib!!!	Nettes Spiel
Hay Day	gut	Suchtpotential	Kann meine Finger gar nicht davon lassen.
Farmville 2	schlecht		Kann keine Internetverbindung herstellen....und seit dem 02.04. geht bei mir auch nichts mehr....
Call Of Duty Heroes	gut	Sehr Gut, unglaublich gute Grafik	Es macht sehr viel Spaß. Man kann es mit dem PC-Spiel »Commander & Conquer« vergleichen. Es lohnt sich auf jeden Fall dieses Spiel herunterzuladen.
Hay Day	gut	Super!!!	Das spiel ist einfach cool!!!¡¡¡ So ein Spiel wollte ich schon immer mal spielen:-)
Die Simpsons	schlecht	Abbruch	Seit dem letzten update lässt sich das Spiel auf dem Tablet nicht mehr öffnen Nvidia Shield bitte beheben!
Hay Day	gut	Ich find das Spiel sehr sehr gut:	Toll
Temple Run	schlecht	Kake	Es hängt und hängt
Subway Surfers	gut	Naja	Es ist Zeitvertreib aber es ist einfach nervige Werbung
Hay Day	gut	Suuuuuuuuper spiel	Das spiel ist einfach cool! Aber die maschienen werden viel zu teuer! Das zieht leider einen stern ab! Sonst suuuuuuuuuuuper Spiel! Unbedingt instalieren!!
Subway Surfers	schlecht		Instaliert nicht
Temple Run	gut	Super Spiel	Hängt zwar manchmal auf aber macht trotzden spaß.
Subway Surfers	gut		Super Zeitvertreib. Macht sehr süchtig.
Die Simpsons	gut		Seit dem letzten update (Beendigung des Events) lahmt das Spiel etwas. S 3 mini
Temple Run	schlecht	Der Klassiker	Gibt aber inzwischen bessere.
Die Simpsons	gut	Ganz gut	Das spiel ist eign ganz gut und Fesselt auch einen wie z.B. mich...Aber ich habe nur 4 Sterne gegeben weil sich die Figuren nicht mehr bewegen:/Das macht das spiel einfach leblos..Die Figuren bewegen sich nur wenn die eine Mission machen aber sonst nicht.. Fazit:Super spiel empfele ich jeden!
Subway Surfers	gut	Cool	Ist ganz nett. Aber irgendwann wird es auch mal langweilig
Tower Defense	gut	Top	Bestes tower defense im Store
Subway Surfers	gut	Cool	Cooles Spiel für freizeit
Subway Surfers	gut		Nice
Hay Day	gut	Super	Alles super, bloß das es so lange dauert irgendwas zu machen
Bike Race Free	gut	Gut	Ich finde es gut :-)
Die Simpsons	gut	Rob_the_top96	Sucht nach Rob_the_top96
Hay Day	gut		Find ich sehr gut
Subway Surfers	gut	Cool	Wenn man Langeweile hat dann Subway Surfers
Die Simpsons	gut		Top
Subway Surfers	gut		Es ist das beste Spiel der welt
Hay Day	gut		Macht echt viel spass
Tower Defense	gut	Cooles game	Also es ist was für strategier und für die freizeit echt geil hamma game nur das was stört ist das es bei mir relatief oft abstürtzt.
Die Simpsons	gut	Gutes Spiel	Aber es bleibt so wie es ist wenn ich es deinstalliere und wieder neu erstelle das ist sooo scheiße
Die Simpsons	gut		Top game.
Cut The Rope 2	schlecht		Andauernd videowerbung
Hay Day	schlecht		Hallo Herr der ringe und dann auch noch ein paar Wochen später nochmal ein bisschen mehr Zeit für mich ist das nicht so gut wie nie zuvor gesehen habe ich unter der Woche vom Handy mit dem Auto nach der Schule zu den einzelnen Kategorien für die Glückwünsche und die haben sich schon 30 ich hab das auch so gut geht das mit den ganzen Abend in mils 2014 die from a friend of mine who is the only one that has a great time and effort to get a chance 6 the same time as a result of the most important thing is is a a a a a a a a a a a a a a a a a a a a a a paar Tage in der Stadt und Land der Welt zu retten 6 ich mich nicht mehr aus dem Urlaub zurück zur Übersicht über die Bühne und ich bin ich auch 7777 ich mich nicht mehr aus dem Urlaub zurück zur Übersicht über die Bühne und ich bin ich auch nicht 70 und dann die Wahl des neuen Job ist ein sehr guter Freund und Feind zu sein scheint ist ein sehr guter Zustand ist es auch nicht mehr so viel zu tun und die sind auch schon gesagt hat mir gesagt hast und das mit
Farmville 2	gut		Macht super viel Spaß
Subway Surfers	gut	5sterne	Es ist COOL und sogar mein 2järiger Bruder kann das spiel es ist klasse einfach klasse
Die Simpsons	gut		Ich spiel das Spiel jetzt ein Jahr und finds echt klasse, Sternabzug gibts dafür, das in Events die Anzahl der zu sammelnden Gegenstände sehr hoch ist. Das ist meist nicht zu schaffen. Ich suche noch Nachbarn: huepfer61906 ... bin auf Level 48 und spiele regelmäßig
Subway Surfers	gut		Ich finde dieses spiel einfach cool O.o
Subway Surfers	gut	Hammer	Das Game is einfach nur hammer geil. Ladet es euch runter. Ihr werdet es nicht bereuen.
Die Simpsons	gut		Mir macht es Spaß, auch wenn's mal ruckelt oder ich mich ab und an wieder anmelden muss. Und das obwohl ich sonst überhaupt kein Simpsons Fan bin.
Subway Surfers	gut	Hacker	Es gibt zu viele hacker
Die Simpsons	gut		Ich muss dazu sagen das es etwas lange dauert wenn man Gegenstände haben möchte aber man kann sich viel kaufen. Das mache ich nicht spiele schon über ein jahr simpsons geht auch ohne kaufen.
Angry Birds	schlecht	Blödsinn	Doof
Farmville 2	schlecht	Note 3	Schlechtes Spiel bekommt eine schlechte Bewertung, hängt sich auf bei neu laden oder wenn man sich bei FB anmelden.
Hay Day	gut	Tolles Spiel	Bin ziemlich glücklich:)
Angry Birds	gut	Bloß nicht herunterladen so ein cool es Spiel habe ich noch nie gesehen	Niklas heiße ich und ich bin sieben Jahre habe am 28.3.2007 Geburtstag
Die Simpsons	gut		Macht laune
Subway Surfers	gut		Super cooles Spiel
Temple Run	gut	Hamma	Titel sagt alles
Cut The Rope 2	gut	Cut the Robe 2	Ganz toll
Bike Race Free	gut	Sehr gut	Einfach nur Hammer
Hay Day	gut	Hat Day	Absoluter Suchtfaktor! Je strategischer und kooperativer man vorgeht, umso mehr Spaß ist garantiert! Eher für "größere" Kinder...
Die Simpsons	schlecht	ICH WILL MEIN GELD ZURÜCK!!!!!!	....donats gekauft aber keine erhalten frechheit sowas!!!!! ich bin voll sauer!!!!! jetzt sind viele meiner gebäude weg...wo zum teufel sind die jetzt?!
Bike Race Free	schlecht	Mit Facebook verbinden geht aber kollegen einladen nicht	...
Hay Day	gut	Nice	nice einfach nicer dicer
